Specimen.ID,Treatment.Group,Bone.Group,BoneDensity,Position
bluered,Terrestrial,Proximal_Fin_Rays,14174.65658,Ventral5
bluered,Terrestrial,Proximal_Fin_Rays,16302.67318,Ventral4
bluered,Terrestrial,Proximal_Fin_Rays,16212.64193,Ventral4
bluered,Terrestrial,Proximal_Fin_Rays,16319.84307,Ventral4
bluered,Terrestrial,Proximal_Fin_Rays,16289.33945,Ventral4
bluered,Terrestrial,Proximal_Fin_Rays,16479.02169,Ventral4
bluered,Terrestrial,Proximal_Fin_Rays,17608.36169,Ventral3
bluered,Terrestrial,Proximal_Fin_Rays,17533.92888,Ventral3
bluered,Terrestrial,Proximal_Fin_Rays,17166.41564,Ventral3
bluered,Terrestrial,Proximal_Fin_Rays,17186.60175,Ventral3
bluered,Terrestrial,Proximal_Fin_Rays,17548.89596,Ventral3
bluered,Terrestrial,Proximal_Fin_Rays,17366.09808,Ventral2
bluered,Terrestrial,Proximal_Fin_Rays,17317.37871,Ventral2
bluered,Terrestrial,Proximal_Fin_Rays,17464.23952,Ventral2
bluered,Terrestrial,Proximal_Fin_Rays,17416.70007,Ventral2
bluered,Terrestrial,Proximal_Fin_Rays,17408.46196,Ventral2
bluered,Terrestrial,Proximal_Fin_Rays,19492.36939,Ventral1
bluered,Terrestrial,Proximal_Fin_Rays,19992.89438,Ventral1
bluered,Terrestrial,Proximal_Fin_Rays,20767.07378,Ventral1
bluered,Terrestrial,Proximal_Fin_Rays,19668.56089,Ventral1
bluered,Terrestrial,Proximal_Fin_Rays,20652.00433,Ventral1
bluered,Terrestrial,Distal_Fin_Rays,7046.611641,Proximal1
bluered,Terrestrial,Distal_Fin_Rays,5732.118438,Mid-Proximal1
bluered,Terrestrial,Distal_Fin_Rays,4957.669265,Mid1
bluered,Terrestrial,Distal_Fin_Rays,3534.777777,Mid-Distal1
bluered,Terrestrial,Distal_Fin_Rays,2078.965025,Distal1
bluered,Terrestrial,Distal_Fin_Rays,8802.37196,Proximal2
bluered,Terrestrial,Distal_Fin_Rays,5125.350426,Mid-Proximal2
bluered,Terrestrial,Distal_Fin_Rays,4393.948984,Mid2
bluered,Terrestrial,Distal_Fin_Rays,4329.172399,Mid-Distal2
bluered,Terrestrial,Distal_Fin_Rays,2592.778638,Distal2
bluered,Terrestrial,Distal_Fin_Rays,9077.068959,Proximal3
bluered,Terrestrial,Distal_Fin_Rays,7577.17697,Mid-Proximal3
bluered,Terrestrial,Distal_Fin_Rays,5775.71267,Mid3
bluered,Terrestrial,Distal_Fin_Rays,5034.042499,Mid-Distal3
bluered,Terrestrial,Distal_Fin_Rays,3907.550626,Distal3
bluered,Terrestrial,Distal_Fin_Rays,11379.11523,Proximal4
bluered,Terrestrial,Distal_Fin_Rays,8951.945195,Mid-Proximal4
bluered,Terrestrial,Distal_Fin_Rays,6874.728202,Mid4
bluered,Terrestrial,Distal_Fin_Rays,5447.944789,Mid-Distal4
bluered,Terrestrial,Distal_Fin_Rays,4502.060284,Distal4
bluered,Terrestrial,Distal_Fin_Rays,12130.65112,Proximal5
bluered,Terrestrial,Distal_Fin_Rays,6695.761977,Mid-Proximal5
bluered,Terrestrial,Distal_Fin_Rays,4845.232693,Mid5
bluered,Terrestrial,Distal_Fin_Rays,4697.742968,Mid-Distal5
bluered,Terrestrial,Distal_Fin_Rays,3653.786304,Distal5
bluered,Terrestrial,Distal_Fin_Rays,12705.17187,Proximal6
bluered,Terrestrial,Distal_Fin_Rays,10967.35303,Mid-Proximal6
bluered,Terrestrial,Distal_Fin_Rays,7619.121859,Mid6
bluered,Terrestrial,Distal_Fin_Rays,5089.477317,Mid-Distal6
bluered,Terrestrial,Distal_Fin_Rays,4091.27424,Distal6
bluered,Terrestrial,Distal_Fin_Rays,12550.64487,Proximal7
bluered,Terrestrial,Distal_Fin_Rays,6780.10027,Mid-Proximal7
bluered,Terrestrial,Distal_Fin_Rays,6024.109145,Mid7
bluered,Terrestrial,Distal_Fin_Rays,3685.580947,Mid-Distal7
bluered,Terrestrial,Distal_Fin_Rays,3206.028408,Distal7
bluered,Terrestrial,Distal_Fin_Rays,11976.58124,Proximal8
bluered,Terrestrial,Distal_Fin_Rays,7631.399072,Mid-Proximal8
bluered,Terrestrial,Distal_Fin_Rays,6753.283584,Mid8
bluered,Terrestrial,Distal_Fin_Rays,5701.16507,Mid-Distal8
bluered,Terrestrial,Distal_Fin_Rays,4346.383291,Distal8
bluered,Terrestrial,Distal_Fin_Rays,10631.97513,Proximal9
bluered,Terrestrial,Distal_Fin_Rays,6818.595191,Mid-Proximal9
bluered,Terrestrial,Distal_Fin_Rays,5119.487735,Mid9
bluered,Terrestrial,Distal_Fin_Rays,4262.209399,Mid-Distal9
bluered,Terrestrial,Distal_Fin_Rays,3469.542017,Distal9
bluered,Terrestrial,Distal_Fin_Rays,9197.437793,Proximal10
bluered,Terrestrial,Distal_Fin_Rays,7351.811851,Mid-Proximal10
bluered,Terrestrial,Distal_Fin_Rays,4991.492482,Mid10
bluered,Terrestrial,Distal_Fin_Rays,3836.651833,Mid-Distal10
bluered,Terrestrial,Distal_Fin_Rays,3753.509446,Distal10
bluered,Terrestrial,Prop_Metap,13316.74278,propterygium
bluered,Terrestrial,Prop_Metap,13545.23112,propterygium
bluered,Terrestrial,Prop_Metap,13854.74143,propterygium
bluered,Terrestrial,Prop_Metap,13323.82885,propterygium
bluered,Terrestrial,Prop_Metap,13145.43905,propterygium
bluered,Terrestrial,Prop_Metap,16357.33437,metapterygium
bluered,Terrestrial,Prop_Metap,16240.69347,metapterygium
bluered,Terrestrial,Prop_Metap,16301.73843,metapterygium
bluered,Terrestrial,Prop_Metap,17569.23294,metapterygium
bluered,Terrestrial,Prop_Metap,17429.97107,metapterygium
gror,Terrestrial,Radials,432.9043336,Dorsal1
gror,Terrestrial,Radials,425.0070064,Dorsal1
gror,Terrestrial,Radials,483.7880044,Dorsal1
gror,Terrestrial,Radials,475.8044118,Dorsal1
gror,Terrestrial,Radials,462.3818759,Dorsal1
gror,Terrestrial,Radials,595.2517569,Dorsal2
gror,Terrestrial,Radials,567.2534668,Dorsal2
gror,Terrestrial,Radials,535.1446735,Dorsal2
gror,Terrestrial,Radials,619.6150441,Dorsal2
gror,Terrestrial,Radials,614.815133,Dorsal2
gror,Terrestrial,Radials,591.8182781,Dorsal3
gror,Terrestrial,Radials,575.3921814,Dorsal3
gror,Terrestrial,Radials,549.1776267,Dorsal3
gror,Terrestrial,Radials,604.7080629,Dorsal3
gror,Terrestrial,Radials,656.3000221,Dorsal3
gror,Terrestrial,Radials,744.6748304,Dorsal4
gror,Terrestrial,Radials,764.9141585,Dorsal4
gror,Terrestrial,Radials,767.6994803,Dorsal4
gror,Terrestrial,Radials,739.735629,Dorsal4
gror,Terrestrial,Radials,705.317792,Dorsal4
gror,Terrestrial,Radials,657.3805151,Dorsal5
gror,Terrestrial,Radials,652.5447775,Dorsal5
gror,Terrestrial,Radials,650.6397281,Dorsal5
gror,Terrestrial,Radials,613.2473238,Dorsal5
gror,Terrestrial,Radials,566.7593385,Dorsal5
gror,Terrestrial,Radials,677.994697,Dorsal6
gror,Terrestrial,Radials,681.3817317,Dorsal6
gror,Terrestrial,Radials,677.6918537,Dorsal6
gror,Terrestrial,Radials,654.2079769,Dorsal6
gror,Terrestrial,Radials,641.9113899,Dorsal6
gror,Terrestrial,Radials,571.4920539,Dorsal7
gror,Terrestrial,Radials,573.7267744,Dorsal7
gror,Terrestrial,Radials,557.9826639,Dorsal7
gror,Terrestrial,Radials,610.7816863,Dorsal7
gror,Terrestrial,Radials,653.3061959,Dorsal7
gror,Terrestrial,Radials,584.91726,Ventral7
gror,Terrestrial,Radials,570.0901735,Ventral7
gror,Terrestrial,Radials,559.3093801,Ventral7
gror,Terrestrial,Radials,526.3477729,Ventral7
gror,Terrestrial,Radials,552.622459,Ventral7
gror,Terrestrial,Radials,601.0618537,Ventral6
gror,Terrestrial,Radials,598.3175305,Ventral6
gror,Terrestrial,Radials,606.7784104,Ventral6
gror,Terrestrial,Radials,578.3001207,Ventral6
gror,Terrestrial,Radials,572.61897,Ventral6
gror,Terrestrial,Radials,613.1780045,Ventral5
gror,Terrestrial,Radials,599.7930822,Ventral5
gror,Terrestrial,Radials,604.1844576,Ventral5
gror,Terrestrial,Radials,641.6849933,Ventral5
gror,Terrestrial,Radials,641.8003572,Ventral5
gror,Terrestrial,Radials,657.1179556,Ventral4
gror,Terrestrial,Radials,643.4801873,Ventral4
gror,Terrestrial,Radials,616.2497912,Ventral4
gror,Terrestrial,Radials,653.4033522,Ventral4
gror,Terrestrial,Radials,670.4879712,Ventral4
gror,Terrestrial,Radials,766.7133683,Ventral3
gror,Terrestrial,Radials,723.2682814,Ventral3
gror,Terrestrial,Radials,699.8349907,Ventral3
gror,Terrestrial,Radials,846.0190661,Ventral3
gror,Terrestrial,Radials,807.901238,Ventral3
gror,Terrestrial,Radials,816.6065539,Ventral2
gror,Terrestrial,Radials,816.0750643,Ventral2
gror,Terrestrial,Radials,820.6660926,Ventral2
gror,Terrestrial,Radials,866.8122754,Ventral2
gror,Terrestrial,Radials,858.2459764,Ventral2
gror,Terrestrial,Radials,848.8500751,Ventral1
gror,Terrestrial,Radials,847.087659,Ventral1
gror,Terrestrial,Radials,861.6366905,Ventral1
gror,Terrestrial,Radials,814.5977885,Ventral1
gror,Terrestrial,Radials,812.76004,Ventral1
gror,Terrestrial,Proximal_Fin_Rays,666.9180615,Dorsal1
gror,Terrestrial,Proximal_Fin_Rays,599.9063016,Dorsal1
gror,Terrestrial,Proximal_Fin_Rays,569.1625739,Dorsal1
gror,Terrestrial,Proximal_Fin_Rays,696.147993,Dorsal1
gror,Terrestrial,Proximal_Fin_Rays,671.4804748,Dorsal1
gror,Terrestrial,Proximal_Fin_Rays,839.2280084,Dorsal2
gror,Terrestrial,Proximal_Fin_Rays,854.8731966,Dorsal2
gror,Terrestrial,Proximal_Fin_Rays,829.7615264,Dorsal2
gror,Terrestrial,Proximal_Fin_Rays,769.827289,Dorsal2
gror,Terrestrial,Proximal_Fin_Rays,699.7353745,Dorsal2
gror,Terrestrial,Proximal_Fin_Rays,817.273297,Dorsal3
gror,Terrestrial,Proximal_Fin_Rays,780.0848347,Dorsal3
gror,Terrestrial,Proximal_Fin_Rays,776.9544514,Dorsal3
gror,Terrestrial,Proximal_Fin_Rays,818.8338106,Dorsal3
gror,Terrestrial,Proximal_Fin_Rays,807.9382209,Dorsal3
gror,Terrestrial,Proximal_Fin_Rays,864.682217,Dorsal4
gror,Terrestrial,Proximal_Fin_Rays,905.6715061,Dorsal4
gror,Terrestrial,Proximal_Fin_Rays,931.0649736,Dorsal4
gror,Terrestrial,Proximal_Fin_Rays,902.9686441,Dorsal4
gror,Terrestrial,Proximal_Fin_Rays,909.51207,Dorsal4
gror,Terrestrial,Proximal_Fin_Rays,946.9107818,Dorsal5
gror,Terrestrial,Proximal_Fin_Rays,937.6983442,Dorsal5
gror,Terrestrial,Proximal_Fin_Rays,941.7982087,Dorsal5
gror,Terrestrial,Proximal_Fin_Rays,949.9068366,Dorsal5
gror,Terrestrial,Proximal_Fin_Rays,921.0220506,Dorsal5
gror,Terrestrial,Proximal_Fin_Rays,859.883273,Ventral5
gror,Terrestrial,Proximal_Fin_Rays,865.0659223,Ventral5
gror,Terrestrial,Proximal_Fin_Rays,856.9327582,Ventral5
gror,Terrestrial,Proximal_Fin_Rays,863.3383655,Ventral5
gror,Terrestrial,Proximal_Fin_Rays,869.9016599,Ventral5
gror,Terrestrial,Proximal_Fin_Rays,849.2373756,Ventral4
gror,Terrestrial,Proximal_Fin_Rays,867.769373,Ventral4
gror,Terrestrial,Proximal_Fin_Rays,870.5326606,Ventral4
gror,Terrestrial,Proximal_Fin_Rays,844.1027894,Ventral4
gror,Terrestrial,Proximal_Fin_Rays,833.6203609,Ventral4
gror,Terrestrial,Proximal_Fin_Rays,892.8220051,Ventral3
gror,Terrestrial,Proximal_Fin_Rays,870.2328028,Ventral3
gror,Terrestrial,Proximal_Fin_Rays,830.4003273,Ventral3
gror,Terrestrial,Proximal_Fin_Rays,866.4749301,Ventral3
gror,Terrestrial,Proximal_Fin_Rays,933.9622112,Ventral3
gror,Terrestrial,Proximal_Fin_Rays,1197.449634,Ventral2
gror,Terrestrial,Proximal_Fin_Rays,1184.554341,Ventral2
gror,Terrestrial,Proximal_Fin_Rays,1197.871541,Ventral2
gror,Terrestrial,Proximal_Fin_Rays,1220.221059,Ventral2
gror,Terrestrial,Proximal_Fin_Rays,1196.434844,Ventral2
gror,Terrestrial,Proximal_Fin_Rays,845.0295901,Ventral1
gror,Terrestrial,Proximal_Fin_Rays,806.4238361,Ventral1
gror,Terrestrial,Proximal_Fin_Rays,861.0755557,Ventral1
gror,Terrestrial,Proximal_Fin_Rays,838.9139378,Ventral1
gror,Terrestrial,Proximal_Fin_Rays,785.958679,Ventral1
gror,Terrestrial,Distal_Fin_Rays,466.2601795,Proximal1
gror,Terrestrial,Distal_Fin_Rays,459.9632081,Mid-Proximal1
gror,Terrestrial,Distal_Fin_Rays,323.111833,Mid1
gror,Terrestrial,Distal_Fin_Rays,320.399615,Mid-Distal1
gror,Terrestrial,Distal_Fin_Rays,202.9921102,Distal1
gror,Terrestrial,Distal_Fin_Rays,592.7210262,Proximal2
gror,Terrestrial,Distal_Fin_Rays,489.4870474,Mid-Proximal2
gror,Terrestrial,Distal_Fin_Rays,474.721522,Mid2
gror,Terrestrial,Distal_Fin_Rays,452.4031631,Mid-Distal2
gror,Terrestrial,Distal_Fin_Rays,430.2255242,Distal2
gror,Terrestrial,Distal_Fin_Rays,549.7106721,Proximal3
gror,Terrestrial,Distal_Fin_Rays,489.4191578,Mid-Proximal3
gror,Terrestrial,Distal_Fin_Rays,482.3190335,Mid3
gror,Terrestrial,Distal_Fin_Rays,482.5397954,Mid-Distal3
gror,Terrestrial,Distal_Fin_Rays,449.846004,Distal3
gror,Terrestrial,Distal_Fin_Rays,710.9986064,Proximal4
gror,Terrestrial,Distal_Fin_Rays,580.4062526,Mid-Proximal4
gror,Terrestrial,Distal_Fin_Rays,554.4430091,Mid4
gror,Terrestrial,Distal_Fin_Rays,464.5354401,Mid-Distal4
gror,Terrestrial,Distal_Fin_Rays,400.7212171,Distal4
gror,Terrestrial,Distal_Fin_Rays,660.0940578,Proximal5
gror,Terrestrial,Distal_Fin_Rays,500.5529181,Mid-Proximal5
gror,Terrestrial,Distal_Fin_Rays,485.1408756,Mid5
gror,Terrestrial,Distal_Fin_Rays,486.1420625,Mid-Distal5
gror,Terrestrial,Distal_Fin_Rays,434.1438803,Distal5
gror,Terrestrial,Distal_Fin_Rays,625.2021503,Proximal6
gror,Terrestrial,Distal_Fin_Rays,505.4359619,Mid-Proximal6
gror,Terrestrial,Distal_Fin_Rays,514.9234689,Mid6
gror,Terrestrial,Distal_Fin_Rays,429.2878116,Mid-Distal6
gror,Terrestrial,Distal_Fin_Rays,352.570579,Distal6
gror,Terrestrial,Distal_Fin_Rays,627.6990308,Proximal7
gror,Terrestrial,Distal_Fin_Rays,479.6593778,Mid-Proximal7
gror,Terrestrial,Distal_Fin_Rays,493.5708909,Mid7
gror,Terrestrial,Distal_Fin_Rays,381.7251782,Mid-Distal7
gror,Terrestrial,Distal_Fin_Rays,304.0239782,Distal7
gror,Terrestrial,Distal_Fin_Rays,726.3240471,Proximal8
gror,Terrestrial,Distal_Fin_Rays,576.9539775,Mid-Proximal8
gror,Terrestrial,Distal_Fin_Rays,498.3452988,Mid8
gror,Terrestrial,Distal_Fin_Rays,410.2860749,Mid-Distal8
gror,Terrestrial,Distal_Fin_Rays,415.028693,Distal8
gror,Terrestrial,Distal_Fin_Rays,869.4864172,Proximal9
gror,Terrestrial,Distal_Fin_Rays,839.2299217,Mid-Proximal9
gror,Terrestrial,Distal_Fin_Rays,657.7974398,Mid9
gror,Terrestrial,Distal_Fin_Rays,536.3674843,Mid-Distal9
gror,Terrestrial,Distal_Fin_Rays,441.9291656,Distal9
gror,Terrestrial,Distal_Fin_Rays,385.5937683,Proximal10
gror,Terrestrial,Distal_Fin_Rays,416.9629881,Mid-Proximal10
gror,Terrestrial,Distal_Fin_Rays,341.7988053,Mid10
gror,Terrestrial,Distal_Fin_Rays,353.6778999,Mid-Distal10
gror,Terrestrial,Distal_Fin_Rays,294.1247396,Distal10
gror,Terrestrial,Prop_Metap,933.2341384,propterygium
gror,Terrestrial,Prop_Metap,910.977761,propterygium
gror,Terrestrial,Prop_Metap,874.1107911,propterygium
gror,Terrestrial,Prop_Metap,927.8770241,propterygium
gror,Terrestrial,Prop_Metap,991.4626639,propterygium
gror,Terrestrial,Prop_Metap,1218.31847,metapterygium
gror,Terrestrial,Prop_Metap,1199.793516,metapterygium
gror,Terrestrial,Prop_Metap,1181.016263,metapterygium
gror,Terrestrial,Prop_Metap,1230.640224,metapterygium
gror,Terrestrial,Prop_Metap,1230.210053,metapterygium
orgwht,Terrestrial,Radials,405.7363703,Dorsal1
orgwht,Terrestrial,Radials,410.632075,Dorsal1
orgwht,Terrestrial,Radials,389.2944508,Dorsal1
orgwht,Terrestrial,Radials,398.8796157,Dorsal1
orgwht,Terrestrial,Radials,409.2758922,Dorsal1
orgwht,Terrestrial,Radials,533.4737607,Dorsal2
orgwht,Terrestrial,Radials,537.6089054,Dorsal2
orgwht,Terrestrial,Radials,517.8350899,Dorsal2
orgwht,Terrestrial,Radials,475.836618,Dorsal2
orgwht,Terrestrial,Radials,443.1597675,Dorsal2
orgwht,Terrestrial,Radials,468.8381965,Dorsal3
orgwht,Terrestrial,Radials,442.5174979,Dorsal3
orgwht,Terrestrial,Radials,462.357724,Dorsal3
orgwht,Terrestrial,Radials,480.5570255,Dorsal3
orgwht,Terrestrial,Radials,458.7051447,Dorsal3
orgwht,Terrestrial,Radials,545.119724,Dorsal4
orgwht,Terrestrial,Radials,537.0624264,Dorsal4
orgwht,Terrestrial,Radials,540.8853088,Dorsal4
orgwht,Terrestrial,Radials,512.6126454,Dorsal4
orgwht,Terrestrial,Radials,501.7177585,Dorsal4
orgwht,Terrestrial,Radials,522.8958912,Dorsal5
orgwht,Terrestrial,Radials,490.8913277,Dorsal5
orgwht,Terrestrial,Radials,499.3109877,Dorsal5
orgwht,Terrestrial,Radials,508.8156631,Dorsal5
orgwht,Terrestrial,Radials,515.6414969,Dorsal5
orgwht,Terrestrial,Radials,597.1239254,Dorsal6
orgwht,Terrestrial,Radials,614.41149,Dorsal6
orgwht,Terrestrial,Radials,605.8353402,Dorsal6
orgwht,Terrestrial,Radials,592.1470139,Dorsal6
orgwht,Terrestrial,Radials,608.3871516,Dorsal6
orgwht,Terrestrial,Radials,545.7770023,Dorsal7
orgwht,Terrestrial,Radials,523.5886327,Dorsal7
orgwht,Terrestrial,Radials,533.4735482,Dorsal7
orgwht,Terrestrial,Radials,567.7824508,Dorsal7
orgwht,Terrestrial,Radials,553.4335257,Dorsal7
orgwht,Terrestrial,Radials,568.9511433,Ventral7
orgwht,Terrestrial,Radials,570.3711865,Ventral7
orgwht,Terrestrial,Radials,566.7652805,Ventral7
orgwht,Terrestrial,Radials,566.92618,Ventral7
orgwht,Terrestrial,Radials,566.9853916,Ventral7
orgwht,Terrestrial,Radials,591.5661342,Ventral6
orgwht,Terrestrial,Radials,591.9610644,Ventral6
orgwht,Terrestrial,Radials,602.4751798,Ventral6
orgwht,Terrestrial,Radials,531.5646704,Ventral6
orgwht,Terrestrial,Radials,530.8857954,Ventral6
orgwht,Terrestrial,Radials,557.0191897,Ventral5
orgwht,Terrestrial,Radials,568.1097485,Ventral5
orgwht,Terrestrial,Radials,579.9070747,Ventral5
orgwht,Terrestrial,Radials,528.6618926,Ventral5
orgwht,Terrestrial,Radials,508.5360216,Ventral5
orgwht,Terrestrial,Radials,672.502376,Ventral4
orgwht,Terrestrial,Radials,651.4519641,Ventral4
orgwht,Terrestrial,Radials,616.1360121,Ventral4
orgwht,Terrestrial,Radials,699.830602,Ventral4
orgwht,Terrestrial,Radials,684.1900451,Ventral4
orgwht,Terrestrial,Radials,672.9869869,Ventral3
orgwht,Terrestrial,Radials,662.8297883,Ventral3
orgwht,Terrestrial,Radials,650.4798467,Ventral3
orgwht,Terrestrial,Radials,645.0776687,Ventral3
orgwht,Terrestrial,Radials,635.6286454,Ventral3
orgwht,Terrestrial,Radials,706.6909427,Ventral2
orgwht,Terrestrial,Radials,688.4147644,Ventral2
orgwht,Terrestrial,Radials,662.2981055,Ventral2
orgwht,Terrestrial,Radials,695.1427357,Ventral2
orgwht,Terrestrial,Radials,744.5022837,Ventral2
orgwht,Terrestrial,Radials,527.3829852,Ventral1
orgwht,Terrestrial,Radials,514.5482998,Ventral1
orgwht,Terrestrial,Radials,529.0896561,Ventral1
orgwht,Terrestrial,Radials,535.8265796,Ventral1
orgwht,Terrestrial,Radials,490.7291532,Ventral1
orgwht,Terrestrial,Proximal_Fin_Rays,1058.033709,Dorsal1
orgwht,Terrestrial,Proximal_Fin_Rays,993.8563512,Dorsal1
orgwht,Terrestrial,Proximal_Fin_Rays,921.7309806,Dorsal1
orgwht,Terrestrial,Proximal_Fin_Rays,1014.712791,Dorsal1
orgwht,Terrestrial,Proximal_Fin_Rays,987.2330163,Dorsal1
orgwht,Terrestrial,Proximal_Fin_Rays,965.4261885,Dorsal2
orgwht,Terrestrial,Proximal_Fin_Rays,929.65559,Dorsal2
orgwht,Terrestrial,Proximal_Fin_Rays,972.5188332,Dorsal2
orgwht,Terrestrial,Proximal_Fin_Rays,940.137058,Dorsal2
orgwht,Terrestrial,Proximal_Fin_Rays,971.2039047,Dorsal2
orgwht,Terrestrial,Proximal_Fin_Rays,1016.090278,Dorsal3
orgwht,Terrestrial,Proximal_Fin_Rays,970.0654423,Dorsal3
orgwht,Terrestrial,Proximal_Fin_Rays,946.7014468,Dorsal3
orgwht,Terrestrial,Proximal_Fin_Rays,1005.495859,Dorsal3
orgwht,Terrestrial,Proximal_Fin_Rays,990.2682964,Dorsal3
orgwht,Terrestrial,Proximal_Fin_Rays,1084.125531,Dorsal4
orgwht,Terrestrial,Proximal_Fin_Rays,1109.311725,Dorsal4
orgwht,Terrestrial,Proximal_Fin_Rays,1099.735326,Dorsal4
orgwht,Terrestrial,Proximal_Fin_Rays,1007.779983,Dorsal4
orgwht,Terrestrial,Proximal_Fin_Rays,1005.030587,Dorsal4
orgwht,Terrestrial,Proximal_Fin_Rays,1057.758345,Dorsal5
orgwht,Terrestrial,Proximal_Fin_Rays,1067.983335,Dorsal5
orgwht,Terrestrial,Proximal_Fin_Rays,1037.419004,Dorsal5
orgwht,Terrestrial,Proximal_Fin_Rays,980.6158709,Dorsal5
orgwht,Terrestrial,Proximal_Fin_Rays,959.568142,Dorsal5
orgwht,Terrestrial,Proximal_Fin_Rays,815.0794919,Ventral5
orgwht,Terrestrial,Proximal_Fin_Rays,814.2914114,Ventral5
orgwht,Terrestrial,Proximal_Fin_Rays,809.9555475,Ventral5
orgwht,Terrestrial,Proximal_Fin_Rays,792.7729381,Ventral5
orgwht,Terrestrial,Proximal_Fin_Rays,755.7675022,Ventral5
orgwht,Terrestrial,Proximal_Fin_Rays,1023.25733,Ventral4
orgwht,Terrestrial,Proximal_Fin_Rays,1022.308403,Ventral4
orgwht,Terrestrial,Proximal_Fin_Rays,1067.240281,Ventral4
orgwht,Terrestrial,Proximal_Fin_Rays,994.9531609,Ventral4
orgwht,Terrestrial,Proximal_Fin_Rays,977.2200614,Ventral4
orgwht,Terrestrial,Proximal_Fin_Rays,1170.378785,Ventral3
orgwht,Terrestrial,Proximal_Fin_Rays,1166.478282,Ventral3
orgwht,Terrestrial,Proximal_Fin_Rays,1161.277594,Ventral3
orgwht,Terrestrial,Proximal_Fin_Rays,1160.17223,Ventral3
orgwht,Terrestrial,Proximal_Fin_Rays,1157.372655,Ventral3
orgwht,Terrestrial,Proximal_Fin_Rays,1223.928758,Ventral2
orgwht,Terrestrial,Proximal_Fin_Rays,1184.97837,Ventral2
orgwht,Terrestrial,Proximal_Fin_Rays,1154.697585,Ventral2
orgwht,Terrestrial,Proximal_Fin_Rays,1195.585939,Ventral2
orgwht,Terrestrial,Proximal_Fin_Rays,1188.232486,Ventral2
orgwht,Terrestrial,Proximal_Fin_Rays,1302.403215,Ventral1
orgwht,Terrestrial,Proximal_Fin_Rays,1302.261548,Ventral1
orgwht,Terrestrial,Proximal_Fin_Rays,1305.854809,Ventral1
orgwht,Terrestrial,Proximal_Fin_Rays,1321.460381,Ventral1
orgwht,Terrestrial,Proximal_Fin_Rays,1266.599969,Ventral1
orgwht,Terrestrial,Distal_Fin_Rays,1058.033709,Proximal1
orgwht,Terrestrial,Distal_Fin_Rays,993.8563512,Mid-Proximal1
orgwht,Terrestrial,Distal_Fin_Rays,921.7309806,Mid1
orgwht,Terrestrial,Distal_Fin_Rays,1014.712791,Mid-Distal1
orgwht,Terrestrial,Distal_Fin_Rays,987.2330163,Distal1
orgwht,Terrestrial,Distal_Fin_Rays,965.4261885,Proximal2
orgwht,Terrestrial,Distal_Fin_Rays,929.65559,Mid-Proximal2
orgwht,Terrestrial,Distal_Fin_Rays,972.5188332,Mid2
orgwht,Terrestrial,Distal_Fin_Rays,940.137058,Mid-Distal2
orgwht,Terrestrial,Distal_Fin_Rays,971.2039047,Distal2
orgwht,Terrestrial,Distal_Fin_Rays,1016.090278,Proximal3
orgwht,Terrestrial,Distal_Fin_Rays,970.0654423,Mid-Proximal3
orgwht,Terrestrial,Distal_Fin_Rays,946.7014468,Mid3
orgwht,Terrestrial,Distal_Fin_Rays,1005.495859,Mid-Distal3
orgwht,Terrestrial,Distal_Fin_Rays,990.2682964,Distal3
orgwht,Terrestrial,Distal_Fin_Rays,1084.125531,Proximal4
orgwht,Terrestrial,Distal_Fin_Rays,1109.311725,Mid-Proximal4
orgwht,Terrestrial,Distal_Fin_Rays,1099.735326,Mid4
orgwht,Terrestrial,Distal_Fin_Rays,1007.779983,Mid-Distal4
orgwht,Terrestrial,Distal_Fin_Rays,1005.030587,Distal4
orgwht,Terrestrial,Distal_Fin_Rays,1057.758345,Proximal5
orgwht,Terrestrial,Distal_Fin_Rays,1067.983335,Mid-Proximal5
orgwht,Terrestrial,Distal_Fin_Rays,1037.419004,Mid5
orgwht,Terrestrial,Distal_Fin_Rays,980.6158709,Mid-Distal5
orgwht,Terrestrial,Distal_Fin_Rays,959.568142,Distal5
orgwht,Terrestrial,Distal_Fin_Rays,815.0794919,Proximal6
orgwht,Terrestrial,Distal_Fin_Rays,814.2914114,Mid-Proximal6
orgwht,Terrestrial,Distal_Fin_Rays,809.9555475,Mid6
orgwht,Terrestrial,Distal_Fin_Rays,792.7729381,Mid-Distal6
orgwht,Terrestrial,Distal_Fin_Rays,755.7675022,Distal6
orgwht,Terrestrial,Distal_Fin_Rays,1023.25733,Proximal7
orgwht,Terrestrial,Distal_Fin_Rays,1022.308403,Mid-Proximal7
orgwht,Terrestrial,Distal_Fin_Rays,1067.240281,Mid7
orgwht,Terrestrial,Distal_Fin_Rays,994.9531609,Mid-Distal7
orgwht,Terrestrial,Distal_Fin_Rays,977.2200614,Distal7
orgwht,Terrestrial,Distal_Fin_Rays,1170.378785,Proximal8
orgwht,Terrestrial,Distal_Fin_Rays,1166.478282,Mid-Proximal8
orgwht,Terrestrial,Distal_Fin_Rays,1161.277594,Mid8
orgwht,Terrestrial,Distal_Fin_Rays,1160.17223,Mid-Distal8
orgwht,Terrestrial,Distal_Fin_Rays,1157.372655,Distal8
orgwht,Terrestrial,Distal_Fin_Rays,1223.928758,Proximal9
orgwht,Terrestrial,Distal_Fin_Rays,1184.97837,Mid-Proximal9
orgwht,Terrestrial,Distal_Fin_Rays,1154.697585,Mid9
